Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
6,64417E+13;NOMBRE LUS ACHE+CHRONO TL;118696; ; ; 
6,64417E+13;NOMBRE LUS ACHE+DISTRI TL;0; ; ; 
6,64417E+13;NOMBRE LUS CHRONO TL;145; ; ; 
6,64417E+13;NOMBRE OBJETS CODE ACHE+DISTRI URV LIGNE;0; ; ; 
6,64417E+13;NOMBRE OBJETS CODES ACHE URV LIGNE;0; ; ; 
6,64417E+13;NOMBRE OBJETS DEPILES;121846; ; ; 
6,64417E+13;NOMBRE OBJETS SOUMIS DPM;121013; ; ; 
6,64417E+13;NOMBRE OBJETS SOUMIS UAIV;0; ; ; 
6,64417E+13;NOMBRE OBJETS SOUMIS URV LIGNE;0; ; ; 
6,64417E+13;NOMBRE OBJETS SURINDEXE;0; ; ; 
